transaction_id,customer_id,amount,failure_reason,previous_successes,previous_failures,customer_lifetime_value,retry_count,days_since_last_payment,checkout_duration,payment_method,risk_score,recovered
TXN-01261,CUST-6758,34531.16,temporary_bank_decline,4,2,18310.49,2,137,434,card,0.507,0
TXN-01262,CUST-4733,46365.45,insufficient_balance,11,1,59513.22,3,151,473,card,0.463,0
TXN-01263,CUST-8755,35876.71,expired_card,8,4,189856.88,3,132,360,upi,0.485,0
TXN-01264,CUST-9575,21833.63,temporary_bank_decline,9,1,2227.92,1,99,436,card,0.268,1
TXN-01265,CUST-7363,11786.75,network_error,4,2,66803.38,3,137,175,upi,0.36,0
TXN-01266,CUST-9251,18826.67,network_error,10,2,118900.3,2,134,529,netbanking,0.336,1
TXN-01267,CUST-7486,14716.96,network_error,8,1,151473.65,4,121,442,upi,0.389,1
TXN-01268,CUST-9672,13718.78,network_error,10,0,115222.9,4,98,57,card,0.364,0
TXN-01269,CUST-3456,15881.5,expired_card,5,1,55093.15,2,124,328,upi,0.233,0
TXN-01270,CUST-5319,28827.69,expired_card,11,4,19714.77,1,175,265,card,0.452,0
TXN-01271,CUST-6961,49106.2,network_error,6,2,180015.83,2,72,194,upi,0.407,1
TXN-01272,CUST-1181,19262.03,temporary_bank_decline,6,3,149301.54,2,98,104,upi,0.457,1
TXN-01273,CUST-8447,11137.97,authentication_failure,9,1,116341.25,1,61,513,card,0.175,1
TXN-01274,CUST-6358,47835.03,network_error,9,0,63330.17,3,47,62,upi,0.365,1
TXN-01275,CUST-2350,1315.9,network_error,9,2,25282.32,0,9,343,wallet,0.075,1
TXN-01276,CUST-4875,24329.96,expired_card,6,0,70968.49,1,94,518,card,0.126,1
TXN-01277,CUST-6489,44701.27,temporary_bank_decline,5,1,199487.85,0,77,87,card,0.2,0
TXN-01278,CUST-8316,39608.76,network_error,5,1,56575.41,0,124,277,card,0.305,0
TXN-01279,CUST-5629,20583.73,insufficient_balance,8,2,174257.03,0,64,419,upi,0.257,1
TXN-01280,CUST-2153,28345.08,authentication_failure,10,1,69453.27,4,32,278,wallet,0.417,0
TXN-01281,CUST-9652,46214.09,temporary_bank_decline,7,2,8040.46,0,115,243,upi,0.348,0
TXN-01282,CUST-1370,11906.66,expired_card,10,1,54372.73,4,72,212,upi,0.324,0
TXN-01283,CUST-3938,43834.91,temporary_bank_decline,13,0,182464.21,2,4,128,netbanking,0.181,1
TXN-01284,CUST-8440,27537.69,expired_card,4,1,61317.65,4,177,53,netbanking,0.479,0
TXN-01285,CUST-7272,16691.64,authentication_failure,6,1,167853.51,3,9,10,upi,0.283,0
TXN-01286,CUST-9046,41176.0,network_error,4,1,141285.33,3,47,254,upi,0.467,0
TXN-01287,CUST-8937,40999.89,network_error,6,3,17615.52,4,126,523,upi,0.569,0
TXN-01288,CUST-3934,43357.71,temporary_bank_decline,6,1,116204.34,0,29,17,upi,0.211,1
TXN-01289,CUST-1463,1161.06,temporary_bank_decline,7,1,185222.63,3,99,149,upi,0.262,1
TXN-01290,CUST-6577,1590.55,expired_card,8,0,152033.5,0,140,188,card,0.02,1
TXN-01291,CUST-4553,17419.06,network_error,9,3,194905.57,1,93,515,card,0.303,1
TXN-01292,CUST-4689,37729.97,insufficient_balance,6,3,65621.99,1,140,347,wallet,0.467,1
TXN-01293,CUST-7894,24945.06,temporary_bank_decline,3,3,109001.94,3,133,120,card,0.445,1
TXN-01294,CUST-6947,42386.24,temporary_bank_decline,9,4,121804.92,3,10,143,netbanking,0.474,0
TXN-01295,CUST-8386,37222.46,temporary_bank_decline,5,3,44395.46,1,130,550,upi,0.345,1
TXN-01296,CUST-6839,10575.45,insufficient_balance,14,1,99836.57,1,25,542,netbanking,0.127,0
TXN-01297,CUST-6853,14180.4,temporary_bank_decline,9,1,16076.34,3,71,562,netbanking,0.241,1
TXN-01298,CUST-6650,23672.59,expired_card,8,1,59511.94,2,140,93,card,0.298,0
TXN-01299,CUST-5010,23824.77,insufficient_balance,8,1,59979.06,1,82,31,upi,0.326,0
TXN-01300,CUST-8710,22266.47,authentication_failure,9,2,178033.28,3,86,77,card,0.334,1
TXN-01301,CUST-9126,1738.96,temporary_bank_decline,7,3,146118.67,0,29,385,netbanking,0.099,0
TXN-01302,CUST-7098,38279.48,temporary_bank_decline,7,0,122424.01,4,129,19,upi,0.43,1
TXN-01303,CUST-9963,35458.55,temporary_bank_decline,4,2,58625.82,2,17,384,netbanking,0.332,0
TXN-01304,CUST-2425,28318.38,authentication_failure,5,3,198122.41,2,116,190,wallet,0.38,0
TXN-01305,CUST-3187,25441.78,network_error,12,1,54840.98,3,26,281,upi,0.312,1
TXN-01306,CUST-4208,24012.58,temporary_bank_decline,7,0,119839.46,0,110,335,card,0.203,0
TXN-01307,CUST-8987,43063.38,expired_card,12,1,91674.18,0,56,487,upi,0.246,1
TXN-01308,CUST-8236,26677.65,expired_card,5,1,149021.13,1,53,431,upi,0.206,1
TXN-01309,CUST-7054,11883.87,network_error,6,0,195317.66,4,87,103,upi,0.253,0
TXN-01310,CUST-2879,19281.03,temporary_bank_decline,8,2,52623.34,4,144,367,upi,0.407,0
TXN-01311,CUST-6078,2263.28,authentication_failure,5,1,69438.7,2,117,543,card,0.189,0
TXN-01312,CUST-5402,47117.08,authentication_failure,6,1,95609.78,2,110,398,upi,0.481,0
TXN-01313,CUST-2552,21068.68,network_error,3,2,171831.49,0,30,307,card,0.184,1
TXN-01314,CUST-7644,4102.09,authentication_failure,7,2,193485.95,4,121,143,upi,0.364,0
TXN-01315,CUST-7601,40662.05,expired_card,8,1,77289.01,1,113,141,card,0.279,1
TXN-01316,CUST-5882,47059.87,expired_card,4,2,197694.03,4,175,536,upi,0.593,1
TXN-01317,CUST-4198,48963.21,insufficient_balance,10,1,125626.7,0,26,68,card,0.297,1
TXN-01318,CUST-5535,35931.95,expired_card,12,0,174508.39,4,37,177,wallet,0.413,0
TXN-01319,CUST-4309,2979.11,expired_card,11,0,82325.68,4,40,65,netbanking,0.375,0
TXN-01320,CUST-6630,44969.61,expired_card,3,0,160077.68,3,51,42,upi,0.398,1
TXN-01321,CUST-8253,46081.62,expired_card,8,1,117054.3,1,54,79,upi,0.332,0
TXN-01322,CUST-5755,33321.47,insufficient_balance,7,0,103660.54,4,152,98,wallet,0.404,0
TXN-01323,CUST-8111,41975.55,temporary_bank_decline,7,0,113234.17,4,106,431,upi,0.477,0
TXN-01324,CUST-5364,17349.87,temporary_bank_decline,10,3,163754.22,2,51,447,upi,0.364,1
TXN-01325,CUST-8086,13364.31,network_error,10,0,15894.92,1,155,25,upi,0.157,1
TXN-01326,CUST-7739,11443.19,expired_card,5,1,141178.47,2,174,308,netbanking,0.314,0
TXN-01327,CUST-9043,37172.23,authentication_failure,6,1,83457.53,2,109,194,upi,0.321,0
TXN-01328,CUST-2541,35971.35,expired_card,7,2,82479.79,0,20,524,card,0.215,0
TXN-01329,CUST-3942,22963.73,authentication_failure,5,0,53342.02,0,163,119,upi,0.219,1
TXN-01330,CUST-7740,16182.65,insufficient_balance,5,2,17571.06,4,155,585,upi,0.477,0
TXN-01331,CUST-5702,7257.06,network_error,9,1,56881.7,0,168,18,upi,0.162,0
TXN-01332,CUST-9551,8947.65,temporary_bank_decline,7,2,114656.21,2,174,38,upi,0.342,1
TXN-01333,CUST-5125,47598.38,temporary_bank_decline,6,2,169612.55,0,164,74,card,0.35,1
TXN-01334,CUST-8546,9519.15,temporary_bank_decline,11,2,86806.86,3,150,34,wallet,0.311,0
TXN-01335,CUST-9016,14735.72,temporary_bank_decline,13,1,140946.38,3,127,337,upi,0.295,1
TXN-01336,CUST-5533,20467.16,temporary_bank_decline,9,1,190325.86,0,99,547,netbanking,0.147,1
TXN-01337,CUST-8874,7011.27,authentication_failure,4,5,164340.17,3,99,494,upi,0.399,1
TXN-01338,CUST-8603,49514.27,insufficient_balance,6,0,33086.77,2,68,420,netbanking,0.321,0
TXN-01339,CUST-6704,18569.75,expired_card,11,0,149626.08,4,170,102,wallet,0.423,0
TXN-01340,CUST-5170,45938.11,expired_card,6,0,151066.55,2,152,174,card,0.494,1
TXN-01341,CUST-1516,27840.84,authentication_failure,4,1,150105.03,2,104,564,card,0.306,0
TXN-01342,CUST-2554,47020.43,authentication_failure,6,1,89248.87,4,122,173,card,0.512,0
TXN-01343,CUST-1498,29215.6,expired_card,6,2,47440.95,3,96,179,netbanking,0.422,0
TXN-01344,CUST-5848,47078.75,authentication_failure,8,1,23797.85,4,167,267,upi,0.5,0
TXN-01345,CUST-5325,48375.33,expired_card,9,2,98034.86,4,71,423,card,0.584,0
TXN-01346,CUST-2750,14898.14,insufficient_balance,4,0,66156.57,2,4,27,netbanking,0.198,0
TXN-01347,CUST-3036,12411.02,expired_card,4,0,97020.76,0,157,334,upi,0.28,0
TXN-01348,CUST-4349,33941.56,insufficient_balance,11,1,69436.74,2,16,183,card,0.269,1
TXN-01349,CUST-6219,27052.28,expired_card,4,1,31302.5,3,71,41,upi,0.326,0
TXN-01350,CUST-8809,9140.08,temporary_bank_decline,6,1,16325.65,1,140,363,upi,0.094,0
TXN-01351,CUST-8861,3666.47,insufficient_balance,7,2,53851.45,3,107,518,wallet,0.309,0
TXN-01352,CUST-5543,15700.59,network_error,10,2,45674.48,0,46,497,card,0.159,1
TXN-01353,CUST-6409,23952.63,network_error,1,0,108088.91,3,157,168,netbanking,0.387,1
TXN-01354,CUST-2693,43403.97,temporary_bank_decline,7,0,178223.97,2,142,376,card,0.367,0
TXN-01355,CUST-8539,27789.69,temporary_bank_decline,10,1,43490.32,2,33,112,card,0.338,1
TXN-01356,CUST-4128,6088.12,insufficient_balance,14,5,66656.79,4,171,368,wallet,0.557,0
TXN-01357,CUST-4814,24268.17,temporary_bank_decline,9,1,156353.01,2,104,598,card,0.35,1
TXN-01358,CUST-8543,21987.03,expired_card,5,0,199648.19,2,46,138,netbanking,0.356,0
TXN-01359,CUST-7082,38755.0,authentication_failure,13,1,61312.0,3,43,91,netbanking,0.325,0
TXN-01360,CUST-7003,31780.27,temporary_bank_decline,8,0,100579.72,1,93,289,upi,0.243,0
TXN-01361,CUST-9049,35967.2,insufficient_balance,13,1,93792.89,1,63,21,upi,0.27,1
TXN-01362,CUST-9071,21742.21,expired_card,7,2,3397.93,3,26,436,netbanking,0.4,0
TXN-01363,CUST-3263,24855.82,expired_card,10,1,9392.25,4,6,101,upi,0.284,1
TXN-01364,CUST-3798,11369.49,network_error,7,0,176883.33,3,9,207,card,0.239,0
TXN-01365,CUST-9845,14300.13,temporary_bank_decline,7,3,11237.8,1,22,445,upi,0.156,0
TXN-01366,CUST-7574,10312.29,temporary_bank_decline,9,1,62858.81,3,146,500,card,0.335,0
TXN-01367,CUST-5547,18538.53,temporary_bank_decline,8,2,32589.68,2,93,164,wallet,0.361,0
TXN-01368,CUST-9373,1145.76,authentication_failure,11,4,120022.57,3,34,191,netbanking,0.341,0
TXN-01369,CUST-3413,27523.96,temporary_bank_decline,8,1,163267.01,1,18,175,upi,0.179,1
TXN-01370,CUST-9095,26016.63,network_error,5,2,137779.39,1,91,49,upi,0.311,0
TXN-01371,CUST-3427,33711.6,insufficient_balance,8,1,9209.78,0,131,356,upi,0.299,0
TXN-01372,CUST-3361,17302.99,temporary_bank_decline,7,1,125988.09,2,2,313,upi,0.278,0
TXN-01373,CUST-1099,12383.1,expired_card,9,1,161316.41,1,119,20,upi,0.207,1
TXN-01374,CUST-4069,34713.38,temporary_bank_decline,7,3,131015.93,2,119,284,upi,0.406,1
TXN-01375,CUST-2737,12058.33,temporary_bank_decline,2,0,136252.58,0,70,70,upi,0.171,1
TXN-01376,CUST-2501,13948.26,expired_card,11,2,152665.93,4,21,425,netbanking,0.345,0
TXN-01377,CUST-6825,28639.84,authentication_failure,9,1,36045.13,4,111,265,upi,0.475,0
TXN-01378,CUST-9132,41770.46,authentication_failure,9,1,13009.86,2,78,378,netbanking,0.237,0
TXN-01379,CUST-8734,32484.36,temporary_bank_decline,8,2,108165.5,3,10,162,upi,0.371,1
TXN-01380,CUST-3835,7342.27,authentication_failure,12,2,50451.46,2,82,201,upi,0.296,0
TXN-01381,CUST-2610,42177.81,network_error,4,2,67022.3,1,83,61,card,0.424,1
TXN-01382,CUST-1418,45671.79,authentication_failure,12,2,138261.4,4,17,54,card,0.422,0
TXN-01383,CUST-3876,27765.49,authentication_failure,8,1,192354.27,2,12,116,upi,0.279,0
TXN-01384,CUST-3120,29822.47,insufficient_balance,9,2,109954.42,1,12,73,upi,0.156,1
TXN-01385,CUST-9205,3389.77,expired_card,9,4,167149.21,3,167,125,upi,0.415,0
TXN-01386,CUST-5833,4940.24,insufficient_balance,11,3,173023.78,0,41,592,netbanking,0.304,1
TXN-01387,CUST-6892,49149.27,temporary_bank_decline,5,1,11270.82,2,156,427,upi,0.439,0
TXN-01388,CUST-5159,1884.26,temporary_bank_decline,8,2,145509.15,3,170,526,upi,0.332,0
TXN-01389,CUST-2531,10946.65,expired_card,8,1,122563.76,4,38,186,wallet,0.364,0
TXN-01390,CUST-8376,37211.21,insufficient_balance,3,2,110921.23,0,121,146,card,0.351,0
TXN-01391,CUST-2627,17824.55,temporary_bank_decline,8,1,19456.32,0,24,545,wallet,0.146,0
TXN-01392,CUST-4991,40484.99,expired_card,8,1,147694.28,1,133,430,card,0.378,0
TXN-01393,CUST-5824,12527.77,network_error,11,1,125334.4,4,86,487,netbanking,0.386,0
TXN-01394,CUST-2371,1529.03,temporary_bank_decline,3,3,91534.18,4,70,592,card,0.324,0
TXN-01395,CUST-7236,4912.05,expired_card,6,0,20760.2,2,68,174,upi,0.145,0
TXN-01396,CUST-8071,20981.88,temporary_bank_decline,8,2,184408.55,1,131,306,card,0.352,0
TXN-01397,CUST-6243,1478.38,temporary_bank_decline,9,2,30661.0,3,134,63,card,0.387,0
TXN-01398,CUST-7970,3908.98,expired_card,8,4,190305.48,1,15,290,upi,0.181,0
TXN-01399,CUST-7973,47852.28,temporary_bank_decline,13,2,159988.5,4,66,559,upi,0.559,0
TXN-01400,CUST-8549,14857.33,expired_card,5,1,2861.18,2,42,114,upi,0.229,0
TXN-01401,CUST-6678,45217.98,temporary_bank_decline,8,0,83182.88,4,44,510,card,0.393,0
TXN-01402,CUST-7214,24247.82,temporary_bank_decline,9,5,29299.51,1,100,306,card,0.406,0
TXN-01403,CUST-6925,6650.75,network_error,8,2,82369.48,3,61,62,upi,0.266,1
TXN-01404,CUST-6530,5835.16,temporary_bank_decline,11,1,40069.71,4,119,186,upi,0.319,1
TXN-01405,CUST-1506,2362.82,authentication_failure,4,2,191490.59,3,81,279,card,0.363,0
TXN-01406,CUST-5785,13476.05,expired_card,5,2,171187.51,3,2,589,upi,0.263,0
TXN-01407,CUST-7804,46397.67,authentication_failure,9,2,24259.16,4,9,32,card,0.439,0
TXN-01408,CUST-5208,35212.41,temporary_bank_decline,6,2,117143.3,4,55,583,upi,0.448,0
TXN-01409,CUST-6008,18825.22,temporary_bank_decline,4,1,180230.37,3,121,490,upi,0.364,0
TXN-01410,CUST-7686,23576.37,temporary_bank_decline,9,0,122105.03,1,167,474,card,0.274,1
TXN-01411,CUST-6357,43600.08,temporary_bank_decline,8,4,136341.92,3,106,143,netbanking,0.505,0
TXN-01412,CUST-1499,9883.55,temporary_bank_decline,7,1,166109.32,1,138,69,card,0.25,1
TXN-01413,CUST-2398,18230.01,authentication_failure,15,2,191125.78,0,109,97,upi,0.18,1
TXN-01414,CUST-4089,25107.33,temporary_bank_decline,10,1,142749.47,4,162,114,upi,0.38,1
TXN-01415,CUST-9622,47409.71,network_error,6,2,126021.74,1,135,41,upi,0.361,1
TXN-01416,CUST-8169,37849.34,network_error,10,1,106265.51,1,166,562,upi,0.417,1
TXN-01417,CUST-7422,15137.71,temporary_bank_decline,8,2,144978.76,4,34,249,wallet,0.345,0
TXN-01418,CUST-4905,13826.37,temporary_bank_decline,13,1,16469.19,4,69,253,upi,0.381,0
TXN-01419,CUST-7682,250.6,expired_card,6,2,46834.23,4,116,297,netbanking,0.374,0
TXN-01420,CUST-3293,27511.42,expired_card,6,0,1361.44,2,68,258,wallet,0.364,0
TXN-01421,CUST-9822,6503.78,network_error,10,0,163824.51,3,19,72,upi,0.267,1
TXN-01422,CUST-4544,506.52,insufficient_balance,9,2,191388.3,1,55,125,wallet,0.19,0
TXN-01423,CUST-6875,25764.68,expired_card,5,2,14415.22,2,64,341,netbanking,0.306,1
TXN-01424,CUST-9101,47308.04,authentication_failure,9,5,97540.57,4,131,428,upi,0.628,0
TXN-01425,CUST-4045,29593.05,insufficient_balance,8,0,45650.72,3,72,328,upi,0.335,1
TXN-01426,CUST-6995,32209.14,expired_card,6,4,94645.85,4,175,515,card,0.542,0
TXN-01427,CUST-4114,32896.07,temporary_bank_decline,7,4,83319.49,2,69,244,netbanking,0.428,0
TXN-01428,CUST-8431,45323.02,insufficient_balance,7,2,65370.28,0,41,298,netbanking,0.26,1
TXN-01429,CUST-7767,42336.76,temporary_bank_decline,15,0,97656.49,2,164,101,upi,0.444,0
TXN-01430,CUST-9778,7851.56,temporary_bank_decline,8,1,92219.78,2,62,512,upi,0.235,0
TXN-01431,CUST-3171,5325.57,insufficient_balance,5,1,112509.09,2,39,389,upi,0.154,1
TXN-01432,CUST-7965,47755.07,insufficient_balance,5,1,68290.45,4,135,163,card,0.643,0
TXN-01433,CUST-1760,13537.94,temporary_bank_decline,7,2,106107.58,2,151,485,upi,0.401,0
TXN-01434,CUST-5888,19699.15,temporary_bank_decline,9,1,59821.49,1,172,305,upi,0.301,0
TXN-01435,CUST-2727,21384.14,temporary_bank_decline,9,1,23474.88,0,17,365,upi,0.203,1
TXN-01436,CUST-9587,15040.66,temporary_bank_decline,6,0,141073.94,3,173,495,upi,0.381,1
TXN-01437,CUST-5009,17511.81,insufficient_balance,6,3,114230.01,0,160,473,upi,0.161,0
TXN-01438,CUST-8880,5739.71,network_error,5,1,143258.83,0,95,212,upi,0.18,0
TXN-01439,CUST-3489,27888.74,expired_card,4,4,196390.65,2,119,242,netbanking,0.394,0
TXN-01440,CUST-9134,19065.59,expired_card,8,1,62009.72,4,155,312,card,0.475,0
TXN-01441,CUST-3546,10759.15,temporary_bank_decline,7,2,153557.67,2,175,24,upi,0.316,0
TXN-01442,CUST-1116,17489.06,network_error,6,4,13985.6,1,25,71,upi,0.311,1
TXN-01443,CUST-1306,34593.4,expired_card,12,1,6110.37,4,58,437,upi,0.395,0
TXN-01444,CUST-6382,30123.34,expired_card,14,2,174712.53,2,129,89,card,0.446,1
TXN-01445,CUST-9061,33372.56,insufficient_balance,7,1,81506.33,2,92,138,upi,0.348,0
TXN-01446,CUST-9499,42386.64,temporary_bank_decline,4,1,163407.61,3,101,300,card,0.484,0
TXN-01447,CUST-9694,44588.08,temporary_bank_decline,9,3,171919.44,4,26,274,upi,0.483,0
TXN-01448,CUST-3035,6809.96,temporary_bank_decline,7,3,12435.51,2,169,59,card,0.391,0
TXN-01449,CUST-3094,39016.28,expired_card,6,1,92453.89,0,85,50,netbanking,0.291,1
TXN-01450,CUST-1139,9358.69,expired_card,6,2,3351.65,3,148,240,upi,0.446,0
TXN-01451,CUST-4612,47537.26,authentication_failure,7,3,2213.09,1,149,17,card,0.478,0
TXN-01452,CUST-3920,7044.63,expired_card,8,3,35205.66,2,24,538,card,0.197,0
TXN-01453,CUST-6303,8790.78,authentication_failure,9,2,154312.38,4,6,545,card,0.321,0
TXN-01454,CUST-5769,32561.14,expired_card,7,0,133246.18,0,138,176,upi,0.288,1
TXN-01455,CUST-7294,21384.31,expired_card,5,3,44532.73,3,104,436,card,0.438,0
TXN-01456,CUST-2976,10347.96,insufficient_balance,8,3,14340.85,4,73,226,upi,0.362,0
TXN-01457,CUST-5394,23175.11,insufficient_balance,8,1,126207.11,2,159,585,netbanking,0.302,0
TXN-01458,CUST-2168,6436.25,insufficient_balance,11,2,138710.66,2,71,381,upi,0.3,1
TXN-01459,CUST-7253,2696.97,insufficient_balance,11,0,31595.42,0,105,228,upi,0.004,0
TXN-01460,CUST-9164,22492.59,expired_card,11,0,24834.86,2,60,174,upi,0.312,0
TXN-01461,CUST-3816,28681.15,expired_card,10,1,58189.62,1,75,339,card,0.313,0
TXN-01462,CUST-5067,40222.22,temporary_bank_decline,10,2,134424.19,4,16,434,wallet,0.443,0
TXN-01463,CUST-5564,2038.24,expired_card,11,1,84670.64,3,75,488,upi,0.197,0
TXN-01464,CUST-1710,27492.77,expired_card,7,0,135985.49,1,8,303,upi,0.176,0
TXN-01465,CUST-2393,16062.87,temporary_bank_decline,11,1,131089.58,2,110,420,upi,0.328,1
TXN-01466,CUST-3513,4698.34,network_error,5,1,118648.95,1,2,526,wallet,0.056,1
TXN-01467,CUST-3719,42513.01,authentication_failure,18,3,77161.37,3,8,386,upi,0.397,1
TXN-01468,CUST-2833,31103.66,network_error,10,3,75253.5,1,158,496,upi,0.434,1
TXN-01469,CUST-2675,1555.27,network_error,7,1,104252.7,2,125,576,wallet,0.251,0
TXN-01470,CUST-9263,5711.61,insufficient_balance,11,1,51261.38,4,84,314,card,0.371,1
TXN-01471,CUST-5742,28408.91,insufficient_balance,3,2,35832.17,2,39,147,wallet,0.281,0
TXN-01472,CUST-6794,37490.2,insufficient_balance,7,2,122664.21,4,35,301,card,0.32,0
TXN-01473,CUST-4049,28511.74,expired_card,13,1,194997.37,3,48,42,upi,0.329,1
TXN-01474,CUST-7810,48586.74,temporary_bank_decline,6,0,90889.77,0,69,259,wallet,0.235,1
TXN-01475,CUST-9883,45977.33,network_error,9,1,79812.34,3,70,61,upi,0.443,0
TXN-01476,CUST-4141,18113.06,network_error,10,3,99534.82,4,43,76,wallet,0.376,0
TXN-01477,CUST-4481,17531.42,temporary_bank_decline,7,1,127551.16,2,63,348,upi,0.315,1
TXN-01478,CUST-5223,20552.73,temporary_bank_decline,7,3,108555.6,3,162,85,netbanking,0.473,1
TXN-01479,CUST-3732,18414.31,insufficient_balance,8,0,1679.92,2,14,384,card,0.198,0
TXN-01480,CUST-8637,15574.64,insufficient_balance,7,0,58181.3,4,35,209,card,0.267,0
TXN-01481,CUST-4081,39608.48,insufficient_balance,7,5,130834.51,2,139,436,card,0.578,1
TXN-01482,CUST-2521,45834.3,insufficient_balance,10,0,52725.39,1,175,22,upi,0.352,1
TXN-01483,CUST-5213,44380.07,insufficient_balance,10,0,21239.98,4,69,156,card,0.444,1
TXN-01484,CUST-8032,27353.94,expired_card,7,3,188792.36,1,10,112,upi,0.217,0
TXN-01485,CUST-7574,40797.34,authentication_failure,7,2,121034.31,0,60,372,netbanking,0.328,1
TXN-01486,CUST-9560,40552.31,insufficient_balance,9,0,171080.95,4,27,212,upi,0.31,1
TXN-01487,CUST-1339,13542.58,insufficient_balance,4,0,52368.09,1,129,14,upi,0.172,1
TXN-01488,CUST-7427,11659.14,network_error,5,2,29070.49,0,13,10,card,0.126,1
TXN-01489,CUST-3605,6211.24,temporary_bank_decline,6,2,193744.57,1,106,60,card,0.301,1
TXN-01490,CUST-5071,49417.57,authentication_failure,8,0,49931.54,1,2,36,wallet,0.23,0
TXN-01491,CUST-1765,42330.59,network_error,4,1,183403.28,1,43,287,card,0.261,1
TXN-01492,CUST-8286,16601.03,authentication_failure,4,2,88738.49,2,149,513,card,0.355,0
TXN-01493,CUST-2466,26123.92,authentication_failure,5,2,45184.59,1,50,104,wallet,0.348,0
TXN-01494,CUST-2767,39943.46,network_error,8,0,97101.22,4,115,573,card,0.419,0
TXN-01495,CUST-5722,38274.58,network_error,6,2,125782.83,0,141,307,card,0.349,1
TXN-01496,CUST-9568,44279.47,expired_card,6,2,103408.14,1,60,108,netbanking,0.277,0
TXN-01497,CUST-6147,26111.08,temporary_bank_decline,5,2,120745.87,2,81,486,upi,0.394,0
TXN-01498,CUST-1641,11436.59,temporary_bank_decline,13,3,71759.26,1,85,155,card,0.212,1
TXN-01499,CUST-7889,33467.94,insufficient_balance,6,3,128273.39,3,3,291,upi,0.432,0
TXN-01500,CUST-2544,801.05,temporary_bank_decline,9,2,24585.34,2,72,354,upi,0.228,0
TXN-01501,CUST-5014,7641.01,temporary_bank_decline,13,2,156099.18,0,174,48,wallet,0.26,0
TXN-01502,CUST-2939,41650.81,temporary_bank_decline,9,1,139053.62,4,134,383,wallet,0.494,0
TXN-01503,CUST-3641,29159.18,insufficient_balance,5,1,199958.08,2,5,13,upi,0.184,0
TXN-01504,CUST-2394,2184.89,insufficient_balance,7,0,71171.55,3,31,540,upi,0.154,0
TXN-01505,CUST-5545,14641.51,temporary_bank_decline,5,2,123463.08,1,130,33,upi,0.291,1
TXN-01506,CUST-1389,19053.36,authentication_failure,4,2,40042.11,1,90,532,card,0.188,1
TXN-01507,CUST-9894,33703.24,network_error,6,1,187136.83,0,45,442,upi,0.167,1
TXN-01508,CUST-1818,2217.5,temporary_bank_decline,7,3,161331.01,1,150,327,card,0.241,0
TXN-01509,CUST-8956,24030.16,authentication_failure,3,1,66402.4,1,45,387,card,0.193,1
TXN-01510,CUST-9186,9773.41,insufficient_balance,7,2,4887.53,4,130,488,upi,0.439,0
TXN-01511,CUST-1329,27506.04,authentication_failure,8,5,135869.64,2,136,592,upi,0.464,0
TXN-01512,CUST-1903,28562.04,expired_card,12,1,55809.81,2,157,250,upi,0.35,0
TXN-01513,CUST-9221,14159.9,insufficient_balance,7,1,37177.56,3,19,12,card,0.28,0
TXN-01514,CUST-7195,25875.42,authentication_failure,5,0,18882.71,3,134,437,wallet,0.341,0
TXN-01515,CUST-7343,35499.71,expired_card,16,0,115334.06,1,140,105,card,0.321,0
TXN-01516,CUST-6144,27523.67,temporary_bank_decline,5,1,154825.01,2,106,441,card,0.287,0
TXN-01517,CUST-7118,47598.86,authentication_failure,9,0,134422.31,0,147,166,card,0.286,0
TXN-01518,CUST-7091,39884.23,insufficient_balance,9,3,129683.45,3,101,51,card,0.642,0
